[2017-10-26 10:52:01,685]  INFO - 初始化第一行注销按钮！
[2017-10-26 10:52:01,686]  INFO - 初始化第一行最小化按钮！
[2017-10-26 10:52:01,686]  INFO - 初始化第一行最大化按钮！
[2017-10-26 10:52:01,687]  INFO - 初始化第一行关闭按钮！
[2017-10-26 10:52:01,688]  INFO - 初始化第一列行情！
[2017-10-26 10:52:01,688]  INFO - 初始化第一列供需发布！
[2017-10-26 10:52:01,688]  INFO - 初始化第一列K线图！
[2017-10-26 10:52:01,688]  INFO - 初始化第一列资讯！
[2017-10-26 10:52:01,688]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:52:01,688]  INFO - 初始化买入基价！
[2017-10-26 10:52:01,688]  INFO - 初始化买入基价值！
[2017-10-26 10:52:01,688]  INFO - 初始化卖出基价！
[2017-10-26 10:52:01,688]  INFO - 初始化卖出基价值！
[2017-10-26 10:52:01,692]  INFO - 初始化第二行快捷按钮！
